PlanId,min,q1,median,q3,max,mean,sd,count_non_missing
32673TX0630003,139.67,281.4675,348.315,536.3775,824.52,419.28347826087,174.145238154119,138
32673TX0630004,151.24,304.7675,377.155,580.795,892.8,453.998550724638,188.564128089793,138
32673TX0630005,178.58,359.8575,445.33,685.7725,1054.17,536.069855072464,222.649921412715,138
32673TX0630006,222.12,447.6025,553.91,852.98,1311.21,666.767536231884,276.935375248375,138
32673TX0640001,87.84,163.635,189.36,298.4425,432.48,232.71347826087,93.8753789115694,92
32673TX0640002,117.96,219.7375,254.28,400.7675,580.71,312.489891304348,126.055557963125,92
32673TX0640003,128.46,239.3075,276.92,436.4525,632.43,340.317391304348,137.281452240948,92
32673TX0640004,139.1,259.1375,299.865,472.6125,684.84,368.51597826087,148.656482765681,92
32673TX0640005,164.25,305.9775,354.075,558.0525,808.65,435.135652173913,175.530670206339,92
32673TX0640006,204.29,380.5725,440.395,694.0975,1005.78,541.215652173913,218.322493901856,92
32673TX0640013,93.02,170.66,196.445,309.28,439.47,241.355217391304,97.7503764070987,46
32673TX0640014,124.91,229.17,263.79,415.3075,590.13,324.097608695652,131.261161966597,46
32673TX0640015,136.03,249.565,287.27,452.2725,642.66,352.946086956522,142.944934175962,46
32673TX0640016,147.3,270.2425,311.07,489.75,695.91,382.190869565217,154.790380089061,46
32673TX0640017,173.93,319.0925,367.3,578.275,821.7,451.274130434783,182.768108117315,46
32673TX0640018,216.33,396.8925,456.85,719.26,1022.04,561.3,227.330080856499,46
32673TX0640025,117.68,215.9,248.515,391.2575,555.96,305.330652173913,123.660270911022,46
32673TX0640026,158.01,289.9025,333.695,525.36,746.52,409.985,166.046606345595,46
32673TX0640027,172.09,315.715,363.415,572.1525,813,446.49652173913,180.832998183621,46
32673TX0640028,186.33,341.86,393.505,619.5225,880.32,483.468043478261,195.807171626913,46
32673TX0640029,220.02,403.66,464.645,731.53,1039.47,570.872608695652,231.206830045546,46
32673TX0640030,273.67,502.095,577.945,909.905,1292.94,710.077391304348,287.5853550006,46
32673TX0640037,87.78,161.05,185.38,291.8575,414.72,227.762391304348,92.2444997501455,46
32673TX0640038,117.88,216.2625,248.93,391.9125,556.89,305.841739130435,123.867053000911,46
32673TX0640039,128.37,235.515,271.095,426.81,606.48,333.076304347826,134.89796323903,46
32673TX0640040,139.01,255.0325,293.56,462.1725,656.73,360.673695652174,146.074277016998,46
32673TX0640041,164.13,301.13,346.625,545.7125,775.44,425.868043478261,172.478898015182,46
32673TX0640042,204.15,374.5475,431.135,678.765,964.5,529.699782608696,214.53137174874,46
32673TX0640049,92.49,169.6825,195.32,307.5025,436.95,239.971304347826,97.1898971340516,46
32673TX0640050,124.21,227.8725,262.3,412.9625,586.8,322.268260869565,130.520520622525,46
32673TX0640051,146.46,268.705,309.3,486.9625,691.95,380.016304347826,153.908916807004,46
32673TX0640052,172.94,317.285,365.22,575,817.05,448.720217391304,181.734657924852,46
32673TX0640053,215.11,394.6425,454.26,715.185,1016.25,558.12,226.042359609383,46
32753MO0770015,144.44,299.975,368.57,560,907.8,437.361552795031,182.570897002979,322
32753MO0770016,141.26,293.3725,360.455,547.6775,887.82,427.730279503106,178.551238065053,322
32753MO0770017,140.37,291.5375,358.19,544.2275,882.24,425.044534161491,177.430689669792,322
32753MO0770018,139.74,290.2175,356.58,541.775,878.28,423.126273291925,176.630365700878,322
32753MO0770019,141.69,294.26,361.55,549.33,890.52,429.022422360248,179.090662183547,322
32753MO0770020,168.64,350.2275,430.32,653.8225,1059.9,510.627391304348,213.155672925537,322
32753MO0770021,162.07,336.5975,413.56,628.36,1018.62,490.745590062112,204.85602666018,322
32753MO0770022,161.75,335.9375,412.755,627.13,1016.64,489.787608695652,204.456329680938,322
32753MO0770023,156.07,324.135,398.25,605.0975,980.91,472.577453416149,197.27227136674,322
32753MO0770025,125.42,260.4725,320.03,486.26,788.25,379.761801242236,158.527299778109,322
32753MO0770026,208.28,432.565,531.475,807.51,1309.05,630.665621118012,263.264837366364,322
32753MO0770027,134.39,279.1125,342.925,521.0375,844.65,406.930590062112,169.869566184912,322
32753MO0770028,134.79,279.9325,343.94,522.5725,847.14,408.12850931677,170.368802559686,322
32753MO0770029,151.43,314.5075,386.42,587.1175,951.78,458.539937888199,191.412488464528,322
32753MO0770030,131.73,273.5825,336.145,510.7425,827.94,398.880683229814,166.509239645679,322
32753MO0770031,145.93,303.065,372.365,565.775,917.16,441.866583850932,184.451957059447,322
32753MO0780004,242.16,455.61,526.32,832.885,1211.34,646.257608695652,260.007360906183,184
32753MO0780005,215.6,405.6225,468.585,741.5125,1078.47,575.362445652174,231.484533876544,184
32753MO0780006,197.45,371.485,429.145,679.095,987.69,526.931739130435,211.999308848284,184
32753MO0780007,185.53,349.065,403.25,638.1225,928.08,495.137119565217,199.207502541212,184
32753MO0780008,197.61,371.7825,429.485,679.625,988.47,527.3475,212.166363735677,184
32753MO0780009,221.35,416.4475,481.08,761.285,1107.21,590.70527173913,237.657109900513,184
32753MO0780010,257.46,484.3925,559.57,885.485,1287.87,687.08097826087,276.431391324177,184
32753MO0780018,214.53,403.6275,466.28,737.8675,1073.16,572.532554347826,230.345741907141,184
32753MO0780019,191,359.3375,415.105,656.895,955.38,509.70597826087,205.06897215599,184
32753MO0780020,174.92,329.0925,380.175,601.6125,874.98,466.806739130435,187.809709576386,184
32753MO0780021,164.36,309.225,357.215,565.285,822.15,438.620652173913,176.469528847317,184
32753MO0780022,175.06,329.35,380.47,602.0675,875.67,467.169456521739,187.955532413202,184
32753MO0780023,196.08,368.9125,426.17,674.4025,980.85,523.28597826087,210.533063989763,184
32753MO0780024,228.09,429.135,495.74,784.4775,1140.96,608.704891304348,244.899112498842,184
32753MO0780025,169.39,318.6875,368.14,582.575,847.29,452.036413043478,181.866505633161,184
32753MO0780026,150.8,283.7175,327.765,518.6675,754.35,402.44777173913,161.915996944689,184
32753MO0780027,138.09,259.8125,300.14,474.955,690.78,368.532336956522,148.270665712751,184
32753MO0780028,129.77,244.145,282.035,446.32,649.11,346.310163043478,139.33010412817,184
32753MO0780029,138.23,260.0625,300.425,475.41,691.44,368.886576086956,148.413603454665,184
32753MO0780030,154.81,291.265,336.47,532.4425,774.39,413.140815217391,166.217856145234,184
32753MO0780031,180.07,338.7925,391.375,619.3375,900.75,480.560217391304,193.34274629042,184
32753MO0830003,17.81,28.27,28.27,28.27,28.27,28.0426086956522,1.52704797986893,460
32753MO0830004,25.99,41.95,41.95,41.95,41.95,41.6030434782609,2.32998907827039,460
32753MO0840003,1.5,1.5,1.5,1.5,18.2,1.86304347826087,2.43802115332806,460
32753MO0860003,17.81,28.27,28.27,28.27,28.27,28.0426086956522,1.52704797986893,460
32753MO0860004,25.99,41.95,41.95,41.95,41.95,41.6030434782609,2.32998907827039,460
32753MO0870003,1.5,1.5,1.5,1.5,18.2,1.86304347826087,2.43802115332806,460
32753MO0890003,17.81,28.27,28.27,28.27,28.27,28.0426086956522,1.52704797986893,460
32753MO0890004,25.99,41.95,41.95,41.95,41.95,41.6030434782609,2.32998907827039,460
32753MO0900003,1.5,1.5,1.5,1.5,18.2,1.86304347826087,2.43802115332806,460
32753MO0920003,17.81,28.27,28.27,28.27,28.27,28.0426086956522,1.52704797986893,460
32753MO0920004,25.99,41.95,41.95,41.95,41.95,41.6030434782609,2.32998907827039,460
32753MO0930004,163.62,339.82,417.52,634.3725,1028.37,495.438819875776,206.815457762034,322
32753MO0930006,209.77,435.6575,535.275,813.285,1318.41,635.173198757764,265.146043467315,322
32754WI0010002,204.64,398.84,474.28,746.4525,1110.99,577.24722826087,234.319361542991,184
32754WI0010011,144.62,281.865,335.18,527.5375,785.16,407.951956521739,165.597762565328,184
32754WI0010012,161.77,315.285,374.925,590.08,878.25,456.322065217391,185.232131544091,184
32754WI0010014,167.75,326.9525,388.795,611.92,910.75,473.206141304348,192.08614583473,184
32795OH0040001,31.28,32.84,35.83,36.63,36.84,34.67,2.31190397724473,17
32795OH0040002,31.28,32.84,35.83,36.63,36.84,34.67,2.31190397724473,17
32899SC0030001,24.5,24.5,24.5,24.5,24.5,24.5,0,46
32899SC0030002,40.99,40.99,40.99,40.99,40.99,40.99,0,46
32899SC0040001,20.15,20.15,20.15,20.15,20.15,20.15,0,46
32899SC0040002,39.23,39.23,39.23,39.23,39.23,39.23,0,46
32904MO0210001,18.28,18.28,18.28,18.28,18.28,18.28,0,46
32904MO0220001,25.13,25.13,25.13,25.13,25.13,25.13,0,46
33001LA0010002,32.3,32.3,32.3,32.3,36.6,32.8375,1.52027957955108,8
33001LA0010005,36.99,36.99,36.99,36.99,41.92,37.60625,1.74301821562484,8
33001LA0010006,28.25,28.25,28.25,28.25,32.02,28.72125,1.33289628253664,8
33001LA0010009,26.35,26.35,26.35,26.35,29.86,26.78875,1.24097240098239,8
33011ND0030001,30.74,30.74,30.74,30.74,30.74,30.74,0,4
33011ND0030002,48.58,48.58,48.58,48.58,48.58,48.58,0,4
33011ND0040001,23.92,23.92,23.92,23.92,23.92,23.92,0,4
33011ND0040002,44.76,44.76,44.76,44.76,44.76,44.76,0,4
33348TX0090001,44.63,44.63,44.63,46.89,46.89,45.3253846153846,1.06373391698951,26
33348TX0100001,24.98,24.98,24.98,27.15,46.89,26.20872909699,3.15352395940375,1196
33348TX0110001,37.33,37.46,38.88,38.88,39.18,38.4467224080268,0.661062636268815,1196
33348TX0110002,30.23,32.44,33.7,33.7,33.7,33.2686287625418,0.654348410240091,1196
33348TX0120001,37.33,37.33,39.18,39.18,39.18,38.6107692307692,0.870755640013538,26
33348TX0120002,30.23,30.23,31.78,31.78,31.78,31.3030769230769,0.729552022714045,26
33380IN0020001,142.43,326.4975,382.75,600.8075,912.63,466.529434782609,189.657225472669,690
33380IN0020002,112.93,258.885,303.485,476.39,723.63,369.917362318841,150.381592805007,690
33380IN0020003,121.24,277.9225,325.805,511.4275,776.85,397.12331884058,161.441597885633,690
33380IN0020004,122.45,280.705,329.07,516.5475,784.65,401.098579710145,163.057938331263,690
33380IN0020005,92.52,212.0775,248.62,390.2575,592.83,303.042971014493,123.195387476619,690
33380IN0020006,99.57,228.25,267.575,420.0175,638.01,326.14868115942,132.588147076889,690
33380IN0020009,122.09,279.875,328.095,515.01,782.31,399.913463768116,162.57589058126,690
33380IN0020011,88.99,203.9925,239.145,375.385,570.21,291.489014492754,118.49855494535,690
33380IN0040001,150.23,344.375,403.705,633.715,962.61,492.077086956522,200.043233280202,690
33380IN0040002,130.43,298.985,350.5,550.18,835.74,427.221623188406,173.677540875665,690
33380IN0040003,107.97,247.5025,290.14,455.4425,691.83,353.653391304348,143.770063171177,690
33602TX0430001,189.63,413.52,495.45,770.6825,1259.85,597.931515468227,244.462148723738,4784
33602TX0430003,162.96,355.36,425.77,662.2925,1082.64,513.835183946488,210.079652931547,4784
33602TX0430005,123.97,270.32,323.88,503.8,823.56,390.874709448161,159.807742663289,4784
33602TX0430006,124.43,271.34,325.105,505.7075,826.68,392.35114548495,160.411387105575,4784
33602TX0430020,191.1,416.71,499.27,776.625,1269.57,602.543639214047,246.347873197144,4784
33602TX0460006,130.13,238.75,274.82,432.665,614.79,337.645434782609,136.748039347416,46
33602TX0460136,113.66,208.515,240.015,377.88,536.94,294.891739130435,119.432373022548,46
33602TX0460137,120.52,221.1175,254.525,400.72,569.4,312.713260869565,126.65087503412,46
33602TX0460138,127.08,233.1425,268.365,422.5075,600.36,329.718695652174,133.537197291553,46
33602TX0460139,91.81,168.4475,193.89,305.2575,433.77,238.219782608696,96.4811246822491,46
33602TX0460140,111.17,203.96,234.78,369.63,525.24,288.453260869565,116.825519492472,46
33602TX0460141,105.13,192.8725,222.01,349.5275,496.65,272.763043478261,110.469422574144,46
33602TX0460142,114.74,210.5025,242.3,381.47,542.07,297.697173913043,120.569353221622,46
33602TX0460143,99.36,182.28,209.82,330.335,469.41,257.791956521739,104.407718629517,46
33602TX0460144,113.81,208.805,240.35,378.4025,537.69,295.298043478261,119.59712218053,46
33602TX0460145,108.3,198.685,228.7,360.07,511.65,280.990652173913,113.803517352441,46
33602TX0460146,96.31,176.69,203.385,320.2075,455.01,249.882391304348,101.204188411016,46
33602TX0460147,112.08,205.63,236.7,372.6575,529.53,290.815652173913,117.782179932132,46
33602TX0460148,111.76,205.0475,236.025,371.6,528.03,289.988260869565,117.44740338276,46
33602TX0460149,92.88,170.3975,196.14,308.7975,438.78,240.982173913043,97.5987771761521,46
33602TX0460150,107.69,197.5775,227.425,358.06,508.77,279.421086956522,113.166910500047,46
33602TX0460151,108.95,199.89,230.085,362.245,514.74,282.690652173913,114.491358847191,46
33602TX0460152,119.66,219.54,252.705,397.855,565.35,310.483695652174,125.748853573015,46
33602TX0460153,117.26,215.1375,247.635,389.8825,554.01,304.256739130435,123.226469343677,46
33602TX0460154,134.31,246.4,283.625,446.5375,634.5,348.47152173913,141.132266803833,46
33602TX0460155,107.2,196.6725,226.385,356.42,506.46,278.142826086957,112.6491669775,46
33602TX0460156,113.4,208.0525,239.485,377.04,535.77,294.237173913043,119.168321604602,46
33602TX0460157,110.92,203.5075,234.245,368.8,524.04,287.803913043478,116.562091464464,46
33602TX0460158,109.94,201.69,232.16,365.5175,519.39,285.242826086957,115.524874217403,46
33602TX0460159,137.62,252.49,290.63,457.5625,650.19,357.078043478261,144.618961621675,46
33602TX0460160,110.4,202.5525,233.155,367.0725,521.61,286.459565217391,116.018439740443,46
33602TX0460237,177.01,324.7525,373.81,588.52,836.25,459.271739130435,186.006493617882,46
33602TX0460238,152.82,280.3725,322.73,508.095,721.98,396.509347826087,160.588654648414,46
33602TX0460239,144.55,265.205,305.265,480.605,682.92,375.057826086957,151.90093894689,46
33602TX0460241,109.96,201.74,232.22,365.605,519.51,285.310869565217,115.552123473466,46
33602TX0460242,103.43,189.765,218.43,343.8925,488.67,268.369565217391,108.691033892845,46
33602TX0460268,173.14,317.655,365.64,575.655,817.98,449.233695652174,181.942098913775,46
33602TX0460269,171.6,314.8225,362.385,570.5325,810.69,445.232391304348,180.321580826956,46
33602TX0460270,214.81,394.11,453.645,714.215,1014.87,557.36152173913,225.734979074207,46
33602TX0460271,172.33,316.1675,363.93,572.965,814.17,447.133913043478,181.091772921642,46
33602TX0460272,179.09,328.57,378.205,595.4425,846.09,464.672391304348,188.19503011722,46
33602TX0460273,177.4,325.475,374.64,589.835,838.14,460.297608695652,186.424639539649,46
33602TX0460274,188.13,345.1475,397.28,625.4825,888.78,488.114347826087,197.68889003406,46
33602TX0460275,198.36,363.9125,418.89,659.4925,937.11,514.658043478261,208.438956399652,46
33602TX0460276,143.31,262.9225,302.64,476.48,677.04,371.83347826087,150.594489927493,46
33602TX0460277,173.53,318.3675,366.46,576.95,819.84,450.245869565217,182.352605253011,46
33602TX0460278,164.09,301.05,346.53,545.5725,775.23,425.755652173913,172.433389853102,46
33602TX0460279,203.12,372.66,428.96,675.3525,959.64,527.031739130435,213.451484493465,46
33602TX0460280,155.08,284.525,327.51,515.62,732.69,402.384782608696,162.969104989451,46
33602TX0460281,177.65,325.92,375.155,590.645,839.28,460.929130434783,186.679505818288,46
33602TX0460282,169.04,310.1275,356.98,562.0275,798.63,438.596956521739,177.635612281241,46
33602TX0460283,150.33,275.7925,317.46,499.8075,710.19,390.039347826087,157.96794064904,46
33602TX0460284,174.95,320.9725,369.465,581.6775,826.53,453.932173913043,183.844342757829,46
33602TX0460285,174.45,320.06,368.415,580.025,824.19,452.641304347826,183.322362854905,46
33602TX0460286,144.97,265.97,306.155,482.0075,684.9,376.149347826087,152.34275828469,46
33602TX0460287,168.1,308.3975,354.99,558.8925,794.16,436.149347826087,176.64276524358,46
33602TX0460288,170.06,312.0075,359.145,565.43,803.46,441.251956521739,178.709990028781,46
33602TX0460289,186.78,342.685,394.45,621.015,882.45,484.632826086957,196.27887009913,46
33602TX0460290,183.04,335.81,386.54,608.5625,864.75,474.912826086956,192.342259165074,46
33602TX0460291,209.64,384.61,442.715,697,990.42,543.931086956522,220.295961210048,46
33602TX0460292,167.33,306.9825,353.365,556.33,790.53,434.15152173913,175.834579243199,46
33602TX0460293,149.48,274.2425,315.675,496.99,706.2,387.843260869565,157.078676578959,46
33602TX0460294,148.15,271.8,312.86,492.5675,699.9,384.38847826087,155.679458289102,46
33602TX0460295,185.46,340.2525,391.655,616.6125,876.18,481.195,194.886015617677,46
33602TX0460296,148.78,272.9575,314.2,494.665,702.9,386.029565217391,156.343707245806,46
33602TX0460297,154.62,283.67,326.525,514.0675,730.47,401.173913043478,162.477353519098,46
33602TX0460298,153.16,280.9975,323.45,509.23,723.6,397.395,160.947790606492,46
33602TX0460299,162.42,297.975,342.995,540.005,767.31,421.41,170.672786036126,46
33602TX0460300,171.25,314.18,361.645,569.365,809.04,444.326739130435,179.953856135453,46
33602TX0460301,123.73,226.99,261.285,411.3625,584.52,321.021086956522,130.014989242322,46
33602TX0460302,149.82,274.8575,316.385,498.1075,707.79,388.717173913043,157.432520326266,46
33602TX0460303,141.67,259.91,299.175,471.0125,669.3,367.574565217391,148.869543750471,46
33602TX0460304,175.37,321.7375,370.34,583.06,828.51,455.010652173913,184.281840467887,46
33602TX0460305,133.89,245.645,282.755,445.1625,632.55,347.396304347826,140.697306447544,46
33602TX0460306,153.37,281.38,323.895,509.9325,724.59,397.941086956522,161.16825587949,46
33602TX0460307,145.94,267.75,308.2,485.2225,689.49,378.661086956522,153.359677682213,46
33602TX0460308,129.78,238.105,274.08,431.505,613.14,336.737608695652,136.380824803763,46
33602TX0460309,151.04,277.1075,318.975,502.19,713.58,391.899565217391,158.722060091869,46
33602TX0460310,150.61,276.3225,318.065,500.7575,711.57,390.785869565217,158.270897353958,46
33602TX0460311,125.16,229.6225,264.315,416.1375,591.3,324.744782608696,131.523185243585,46
33602TX0460312,145.13,266.2525,306.48,482.5125,685.62,376.546304347826,152.502137855451,46
33602TX0460313,146.82,269.3675,310.06,488.1575,693.66,380.951739130435,154.287475696857,46
33602TX0460314,161.26,295.8525,340.545,536.15,761.85,418.404782608696,169.456388604386,46
33602TX0460315,158.02,289.915,333.72,525.4,746.58,410.013913043478,166.059047175372,46
33602TX0460316,180.99,332.05,382.215,601.7525,855.06,469.598913043478,190.189995755452,46
33602TX0460317,144.46,265.035,305.07,480.3075,682.5,374.822391304348,151.805758728197,46
33602TX0460318,141.39,259.405,298.595,470.1025,668.01,366.861956521739,148.581584018412,46
33602TX0460319,140.13,257.095,295.935,465.9175,662.04,363.591956521739,147.257396759998,46
33602TX0460320,175.42,321.8375,370.46,583.25,828.78,455.160434782609,184.343538680205,46
33602TX0460321,140.73,258.19,297.195,467.905,664.86,365.143695652174,147.885411967189,46
33602TX0460322,146.25,268.3225,308.855,486.26,690.96,379.469347826087,153.686873109683,46
